pressure	temperature	Kzz	H2Oaer	CO2aer	H2SO4aer	NH3aer	N2Oaer	C2H2aer	C2H4aer	C2H6aer	CH3CNaer	HCCCNaer	HCNaer	CH4aer	He	H	H2	H2O	OH	O	O2	CO	CO2	HCO	H2CO	C	CH	CH2	CH3	CH4	S	S2	H2S	HS	SO	SO2	CS	CS2	OCS	CN	HCN	N	N2	NH	NH2	NH3	C2	C2H	C2H2	C2H4	NO	HNO	HO2	HNCO	N2O	H2O2	O3	NO2	NO3	SO3	HNO2	HNO3	H2SO4	N2H4	C2H6	CH3OH	CH2CO	CH3CHO	C3H4	C3H6	C4H2	C4H4	HCS	C2H3	C2H5	NCO	1CH2	HCCO	NNH	HSO	CH3O	H2COH	H2CN	N2H2	C4H	HCNOH	C2H2OH	CH3CO	CH2CHO	C2H3OH	C2H4OH	CH3O2	HSO3	O1D	N2H3	NH2CO	HS4	C4H3	CH2N2	N2D	CH2CN	CH3CN	HCCCN	
4.046409e+07	2.134926e+03	6.000000e+08	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	7.268169e-61	1.361167e-01	5.404354e-04	7.941687e-01	1.132116e-03	9.911097e-08	4.668698e-11	2.829742e-14	5.950653e-02	1.686415e-05	3.371675e-07	8.220451e-07	1.369455e-12	3.190121e-11	1.233802e-08	1.379896e-05	8.278437e-04	1.085881e-06	8.894591e-07	2.021220e-03	6.562553e-05	8.162644e-09	1.879196e-11	4.275539e-06	4.377578e-07	5.609536e-06	5.358524e-09	2.506528e-04	6.365097e-11	5.265194e-03	4.383269e-10	9.102061e-08	3.479701e-05	2.496993e-14	1.204557e-10	2.295714e-05	2.220792e-06	3.440504e-10	5.437783e-13	2.894416e-16	8.827203e-08	8.936575e-15	3.492449e-15	2.714245e-27	1.036803e-18	4.289465e-30	7.942355e-20	3.083919e-18	2.935468e-27	7.766173e-26	3.478568e-14	2.274490e-08	3.285530e-09	3.023649e-07	5.034605e-10	4.677721e-12	8.579110e-13	5.192539e-10	2.621905e-11	7.929592e-08	4.006592e-08	4.400007e-10	2.829054e-11	8.386663e-10	1.632190e-10	1.310982e-10	1.032303e-09	9.705649e-13	4.079978e-10	5.299436e-09	7.394755e-13	9.834545e-15	2.464401e-14	2.023686e-15	8.373126e-11	8.661475e-11	1.277009e-10	2.609160e-15	4.799409e-22	1.263982e-23	1.186218e-15	8.715099e-15	9.056892e-12	4.558521e-17	4.567815e-13	6.132944e-12	1.425980e-16	1.544187e-08	3.092507e-08	5.378554e-08	
3.775141e+07	2.098375e+03	6.000000e+08	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	7.658868e-61	1.361337e-01	4.477176e-04	7.941994e-01	1.155033e-03	7.889796e-08	3.104120e-11	1.926637e-14	5.948981e-02	1.763541e-05	2.802794e-07	7.682086e-07	7.565031e-13	1.927279e-11	8.834598e-09	1.217413e-05	8.797914e-04	8.640919e-07	8.055156e-07	2.030464e-03	5.789855e-05	6.795675e-09	1.675583e-11	3.575105e-06	4.172064e-07	5.598382e-06	3.795213e-09	2.307430e-04	4.117945e-11	5.276101e-03	3.032077e-10	7.376954e-08	3.427124e-05	1.298919e-14	7.817941e-11	2.003170e-05	2.166726e-06	2.600115e-10	3.916998e-13	1.887983e-16	8.273444e-08	6.537337e-15	2.543462e-15	1.275978e-27	6.604831e-19	2.076482e-30	6.181884e-20	2.106107e-18	1.681156e-27	6.172122e-26	2.751202e-14	2.373826e-08	3.161781e-09	2.842129e-07	4.844738e-10	4.164824e-12	7.618518e-13	3.910363e-10	2.189776e-11	6.420636e-08	3.090185e-08	3.994127e-10	2.147997e-11	5.789984e-10	1.241415e-10	9.895141e-11	8.574457e-10	7.925359e-13	3.281831e-10	4.267727e-09	5.615671e-13	5.436789e-15	1.866434e-14	1.547995e-15	7.391520e-11	7.007866e-11	1.174961e-10	2.163540e-15	3.142736e-22	9.130753e-24	6.546558e-16	6.116989e-15	7.445007e-12	4.559091e-17	3.147426e-13	4.761375e-12	7.359281e-17	1.277994e-08	3.044937e-08	4.162671e-08	
3.518724e+07	2.061739e+03	6.000000e+08	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	8.075412e-61	1.361514e-01	3.679992e-04	7.942106e-01	1.183906e-03	6.245780e-08	2.036953e-11	1.300909e-14	5.946710e-02	1.854894e-05	2.315479e-07	7.173293e-07	4.069950e-13	1.138815e-11	6.232001e-09	1.067489e-05	9.367800e-04	6.801845e-07	7.247551e-07	2.038993e-03	5.076660e-05	5.628278e-09	1.496126e-11	2.955546e-06	3.949397e-07	5.584508e-06	2.644639e-09	2.112789e-04	2.618390e-11	5.286786e-03	2.068179e-10	5.935982e-08	3.379277e-05	6.550108e-15	4.965027e-11	1.731430e-05	2.106655e-06	1.950222e-10	2.797629e-13	1.220367e-16	7.748988e-08	4.745044e-15	1.845239e-15	5.889504e-28	4.165595e-19	9.890236e-31	4.813437e-20	1.429181e-18	9.542840e-28	4.951564e-26	2.164765e-14	2.479895e-08	3.049317e-09	2.664232e-07	4.662340e-10	3.674195e-12	6.716297e-13	2.887991e-10	1.803824e-11	5.138041e-08	2.353601e-08	3.603942e-10	1.615459e-11	3.932454e-10	9.331490e-11	7.395207e-11	7.090279e-10	6.434717e-13	2.627141e-10	3.404079e-09	4.228693e-13	2.912715e-15	1.402616e-14	1.171927e-15	6.492980e-11	5.632092e-11	1.079301e-10	1.784385e-15	2.037549e-22	6.586061e-24	3.540735e-16	4.251236e-15	6.091514e-12	4.559681e-17	2.123066e-13	3.659742e-12	3.700948e-17	1.046423e-08	2.986341e-08	3.172156e-08	
3.276490e+07	2.024990e+03	6.000000e+08	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	8.519859e-61	1.361699e-01	2.999128e-04	7.942027e-01	1.219584e-03	4.914475e-08	1.317798e-11	8.705038e-15	5.943762e-02	1.963152e-05	1.900141e-07	6.692659e-07	2.128024e-13	6.570240e-12	4.325856e-09	9.299053e-06	9.995902e-04	5.291842e-07	6.475355e-07	2.046801e-03	4.421776e-05	4.635213e-09	1.337854e-11	2.413587e-06	3.711686e-07	5.567850e-06	1.810880e-09	1.923509e-04	1.634054e-11	5.297213e-03	1.389510e-10	4.739668e-08	3.336424e-05	3.194259e-15	3.080331e-11	1.481470e-05	2.040847e-06	1.450858e-10	1.979861e-13	7.810882e-17	7.252549e-08	3.415172e-15	1.333062e-15	2.664924e-28	2.598827e-19	4.628618e-31	3.749211e-20	9.631437e-19	5.364865e-28	3.954638e-26	1.694038e-14	2.593824e-08	2.947940e-09	2.490317e-07	4.487622e-10	3.209895e-12	5.875671e-13	2.088950e-10	1.464286e-11	4.060032e-08	1.768613e-08	3.231289e-10	1.202565e-11	2.624246e-10	6.926154e-11	5.468237e-11	5.834704e-10	5.192527e-13	2.092238e-10	2.687441e-09	3.155445e-13	1.508738e-15	1.045308e-14	8.774427e-16	5.673997e-11	4.494200e-11	9.897909e-11	1.463327e-15	1.306944e-22	4.742728e-24	1.873645e-16	2.923396e-15	4.959317e-12	4.560301e-17	1.399883e-13	2.782996e-12	1.809882e-17	8.470680e-09	2.916875e-08	2.377638e-08	
3.047796e+07	1.988157e+03	6.000000e+08	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	8.994696e-61	1.361897e-01	2.422787e-04	7.941754e-01	1.262891e-03	3.842799e-08	8.400867e-12	5.770902e-15	5.940064e-02	2.091223e-05	1.548509e-07	6.238834e-07	1.080186e-13	3.697667e-12	2.952874e-09	8.045319e-06	1.068944e-03	4.067498e-07	5.743908e-07	2.053919e-03	3.824993e-05	3.795321e-09	1.198250e-11	1.946109e-06	3.462378e-07	5.548514e-06	1.217625e-09	1.740785e-04	1.000189e-11	5.307337e-03	9.190123e-11	3.754236e-08	3.298596e-05	1.504441e-15	1.865147e-11	1.254276e-05	1.969580e-06	1.070283e-10	1.387888e-13	4.955246e-17	6.782915e-08	2.436647e-15	9.588691e-16	1.183057e-28	1.603294e-19	2.127243e-31	2.921653e-20	6.444781e-19	2.986318e-28	3.245419e-26	1.318270e-14	2.716250e-08	2.857043e-09	2.320769e-07	4.320157e-10	2.775816e-12	5.099125e-13	1.478537e-10	1.170621e-11	3.166420e-08	1.310554e-08	2.877906e-10	8.857495e-12	1.719493e-10	5.073625e-11	3.998868e-11	4.784074e-10	4.163433e-13	1.657394e-10	2.099142e-09	2.332512e-13	7.545912e-16	7.723274e-15	6.494089e-16	4.931263e-11	3.559749e-11	9.061244e-11	1.192908e-15	8.290446e-23	3.409855e-24	9.692869e-17	1.988474e-15	4.016811e-12	4.560962e-17	9.014527e-14	2.092821e-12	8.598093e-18	6.775778e-09	2.836733e-08	1.751731e-08	
2.832028e+07	1.951304e+03	6.000000e+08	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	9.502843e-61	1.362109e-01	1.939879e-04	7.941288e-01	1.314649e-03	2.985922e-08	5.276601e-12	3.790052e-15	5.935540e-02	2.242329e-05	1.253080e-07	5.810522e-07	5.321031e-14	2.029328e-12	1.981701e-09	6.912173e-06	1.145558e-03	3.088508e-07	5.058411e-07	2.060368e-03	3.285928e-05	3.089648e-09	1.075049e-11	1.549104e-06	3.205620e-07	5.526610e-06	8.037812e-10	1.565921e-04	6.003483e-12	5.317103e-03	5.982699e-11	2.949678e-08	3.265676e-05	6.839940e-16	1.101810e-11	1.050545e-05	1.893279e-06	7.828652e-11	9.636486e-14	3.107390e-17	6.338938e-08	1.723247e-15	6.866957e-16	5.129040e-29	9.780460e-20	9.599705e-32	2.278092e-20	4.281858e-19	1.645891e-28	2.663600e-26	1.020032e-14	2.847555e-08	2.775790e-09	2.156042e-07	4.159264e-10	2.375431e-12	4.388626e-13	1.023585e-10	9.213103e-12	2.436897e-08	9.574236e-09	2.545492e-10	6.454371e-12	1.105950e-10	3.667179e-11	2.891711e-11	3.897947e-10	3.316472e-13	1.305877e-10	1.621954e-09	1.707852e-13	3.642207e-16	5.656697e-15	4.749885e-16	4.261540e-11	2.798468e-11	8.279973e-11	9.664757e-16	5.199809e-23	2.447847e-24	4.901123e-17	1.337705e-15	3.236493e-12	4.561673e-17	5.666831e-14	1.556048e-12	3.966810e-18	5.354712e-09	2.746377e-08	1.268271e-08	
2.628596e+07	1.914338e+03	6.000000e+08	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.004679e-60	1.362342e-01	1.537612e-04	7.940617e-01	1.376465e-03	2.303105e-08	3.258196e-12	2.461757e-15	5.930043e-02	2.421796e-05	1.005997e-07	5.406487e-07	2.534185e-14	1.082723e-12	1.304972e-09	5.893698e-06	1.231055e-03	2.312972e-07	4.418753e-07	2.066210e-03	2.800919e-05	2.498254e-09	9.660160e-12	1.215577e-06	2.943710e-07	5.502151e-06	5.198088e-10	1.399493e-04	3.524787e-12	5.326501e-03	3.825821e-11	2.296682e-08	3.238639e-05	2.989403e-16	6.332565e-12	8.696915e-06	1.812867e-06	5.670807e-11	6.618223e-14	1.925354e-17	5.919927e-08	1.206440e-15	4.891530e-16	2.175246e-29	5.888914e-20	4.241439e-32	1.776464e-20	2.821200e-19	8.965667e-29	2.401306e-26	7.844671e-15	2.990912e-08	2.704806e-09	1.996634e-07	4.006365e-10	2.010599e-12	3.745316e-13	6.918228e-11	7.131721e-12	1.848033e-08	6.886455e-09	2.235437e-10	4.647032e-12	6.967384e-11	2.611565e-11	2.064841e-11	3.157655e-10	2.622706e-13	1.022745e-10	1.238455e-09	1.237237e-13	1.690305e-16	4.103151e-15	3.429433e-16	3.660773e-11	2.182084e-11	7.553368e-11	7.779614e-16	3.219818e-23	1.753312e-24	2.414352e-17	8.889173e-16	2.592927e-12	4.562451e-17	3.470320e-14	1.142593e-12	1.770597e-18	4.176754e-09	2.647287e-08	9.010372e-09	
2.436929e+07	1.877278e+03	6.000000e+08	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.062985e-60	1.362600e-01	1.205902e-04	7.939729e-01	1.449829e-03	1.762587e-08	1.975958e-12	1.580226e-15	5.923436e-02	2.635310e-05	8.009191e-08	5.025514e-07	1.164977e-14	5.608382e-13	8.424655e-10	4.985780e-06	1.326895e-03	1.707274e-07	3.827502e-07	2.071484e-03	2.368108e-05	2.005655e-09	8.693345e-12	9.397368e-07	2.680478e-07	5.475205e-06	3.290645e-10	1.242547e-04	2.022339e-12	5.335494e-03	2.401483e-11	1.771615e-08	3.218146e-05	1.253634e-16	3.536699e-12	7.113161e-06	1.729103e-06	4.066182e-11	4.493787e-14	1.177779e-17	5.525460e-08	8.356430e-16	3.464137e-16	8.981978e-30	3.497389e-20	1.832625e-32	1.385119e-20	1.842568e-19	4.823707e-29	1.852580e-26	5.996529e-15	3.148408e-08	2.643814e-09	1.842988e-07	3.861491e-10	1.682741e-12	3.168917e-13	4.561132e-11	5.427239e-12	1.380105e-08	4.873880e-09	1.948768e-10	3.304292e-12	4.295193e-11	1.831176e-11	1.454975e-11	2.542318e-10	2.058258e-13	7.959730e-11	9.341438e-10	8.864462e-14	7.530336e-17	2.946625e-15	2.442748e-16	3.125167e-11	1.687113e-11	6.879048e-11	6.220113e-16	1.966893e-23	1.252605e-24	1.157051e-17	5.832479e-16	2.065264e-12	4.563314e-17	2.068360e-14	8.281457e-13	7.634465e-19	3.214608e-09	2.540876e-08	6.278330e-09	
2.256487e+07	1.840299e+03	6.000000e+08	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.125663e-60	1.362885e-01	9.364625e-05	7.938620e-01	1.535649e-03	1.339102e-08	1.178389e-12	1.003282e-15	5.915631e-02	2.887885e-05	6.326176e-08	4.666428e-07	5.180572e-15	2.825379e-13	5.337837e-10	4.185852e-06	1.433903e-03	1.243329e-07	3.289526e-07	2.076206e-03	1.987004e-05	1.599568e-09	7.834999e-12	7.163753e-07	2.421542e-07	5.445978e-06	2.042128e-10	1.096529e-04	1.135815e-12	5.344021e-03	1.481667e-11	1.354855e-08	3.204030e-05	5.056546e-17	1.922422e-12	5.750968e-06	1.642659e-06	2.888681e-11	3.019439e-14	7.118858e-18	5.155046e-08	5.730500e-16	2.439816e-16	3.624982e-30	2.050997e-20	7.756376e-33	1.079980e-20	1.193803e-19	2.565854e-29	1.560859e-26	4.558948e-15	3.319714e-08	2.591139e-09	1.695597e-07	3.722883e-10	1.392954e-12	2.658313e-13	2.936604e-11	4.062529e-12	1.015821e-08	3.397088e-09	1.686368e-10	2.322559e-12	2.594165e-11	1.265177e-11	1.012479e-11	2.035205e-10	1.603264e-13	6.157956e-11	6.966058e-10	6.286163e-14	3.227736e-17	2.096441e-15	1.717304e-16	2.651352e-11	1.293903e-11	6.253199e-11	4.939517e-16	1.185991e-23	8.927860e-25	5.404272e-18	3.782654e-16	1.636126e-12	4.564269e-17	1.201396e-14	5.928257e-13	3.187624e-19	2.443101e-09	2.428464e-08	4.295932e-09	
2.086747e+07	1.803179e+03	6.000000e+08	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.193004e-60	1.363209e-01	7.183271e-05	7.937251e-01	1.637276e-03	1.007807e-08	6.879642e-13	6.278644e-16	5.906318e-02	3.191075e-05	4.948700e-08	4.328086e-07	2.211952e-15	1.375883e-13	3.306458e-10	3.483659e-06	1.555576e-03	8.904328e-08	2.800008e-07	2.080464e-03	1.651671e-05	1.264784e-09	7.069081e-12	5.369684e-07	2.167449e-07	5.414303e-06	1.238075e-10	9.616835e-05	6.217359e-13	5.352088e-03	8.956207e-12	1.026075e-08	3.200759e-05	1.945544e-17	1.011523e-12	4.588323e-06	1.554732e-06	2.029506e-11	2.003605e-14	4.236450e-18	4.811452e-08	3.880741e-16	1.705585e-16	1.420882e-30	1.184192e-20	3.199036e-33	8.411258e-21	7.659286e-20	1.345441e-29	1.345094e-26	3.449332e-15	3.512316e-08	2.548847e-09	1.554742e-07	3.593508e-10	1.139480e-12	2.210592e-13	1.839803e-11	2.986249e-12	7.348289e-09	2.325694e-09	1.448115e-10	1.610761e-12	1.528479e-11	8.588630e-12	6.938395e-12	1.617256e-10	1.237892e-13	4.729686e-11	5.129110e-10	4.404768e-14	1.321493e-17	1.476014e-15	1.189022e-16	2.234159e-11	9.830822e-12	5.675958e-11	3.893967e-16	7.037776e-24	6.338339e-25	2.444012e-18	2.420986e-16	1.288879e-12	4.565353e-17	6.773108e-15	4.182109e-13	1.279971e-19	1.831542e-09	2.313839e-08	2.880467e-09	
1.927194e+07	1.765851e+03	6.000000e+08	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.265416e-60	1.363582e-01	5.434886e-05	7.935581e-01	1.758133e-03	7.503961e-09	3.921603e-13	3.865106e-16	5.895173e-02	3.558130e-05	3.829725e-08	4.009354e-07	9.027829e-16	6.453079e-14	1.997702e-10	2.871870e-06	1.695343e-03	6.259275e-08	2.357984e-07	2.084315e-03	1.358713e-05	9.903682e-10	6.383497e-12	3.950893e-07	1.920630e-07	5.380085e-06	7.330659e-11	8.395996e-05	3.314345e-13	5.359613e-03	5.303065e-12	7.703587e-09	3.216585e-05	7.105198e-18	5.135170e-13	3.608544e-06	1.466124e-06	1.411095e-11	1.313752e-14	2.476918e-18	4.502622e-08	2.591985e-16	1.182003e-16	5.354778e-31	6.731602e-21	1.284046e-33	6.539424e-21	4.869566e-20	6.954755e-30	1.138755e-26	2.607244e-15	3.732261e-08	2.517733e-09	1.420607e-07	3.474277e-10	9.205579e-13	1.821869e-13	1.119141e-11	2.153171e-12	5.215235e-09	1.561428e-09	1.233574e-10	1.102927e-12	8.762908e-12	5.718481e-12	4.674523e-12	1.274424e-10	9.465374e-14	3.603719e-11	3.732488e-10	3.050968e-14	5.145403e-18	1.029431e-15	8.096358e-17	1.869011e-11	7.393722e-12	5.145186e-11	3.045920e-16	4.102264e-24	4.478067e-25	1.066023e-18	1.531415e-16	1.011223e-12	4.566600e-17	3.697003e-15	2.903459e-13	4.931535e-20	1.355877e-09	2.202891e-08	1.893547e-09	
1.777343e+07	1.728544e+03	6.000000e+08	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.343558e-60	1.364009e-01	4.060328e-05	7.933588e-01	1.900283e-03	5.531895e-09	2.186520e-13	2.343225e-16	5.881987e-02	4.000550e-05	2.933876e-08	3.709168e-07	3.533395e-16	2.922545e-14	1.179157e-10	2.346246e-06	1.855102e-03	4.325105e-08	1.966413e-07	2.087785e-03	1.107031e-05	7.685581e-10	5.769122e-12	2.857306e-07	1.686226e-07	5.343515e-06	4.264967e-11	7.331348e-05	1.731630e-13	5.366411e-03	3.094049e-12	5.762342e-09	3.264500e-05	2.471745e-18	2.521188e-13	2.799797e-06	1.377388e-06	9.760163e-12	8.556641e-15	1.424439e-18	4.242148e-08	1.709930e-16	8.124323e-17	1.958876e-31	3.788289e-21	5.047493e-34	5.075733e-21	3.083256e-20	3.562853e-30	9.834116e-27	1.986139e-15	3.980179e-08	2.495860e-09	1.293478e-07	3.362755e-10	7.347853e-13	1.488204e-13	6.620972e-12	1.524126e-12	3.636111e-09	1.029327e-09	1.042413e-10	7.495569e-13	4.897108e-12	3.738604e-12	3.099508e-12	9.964714e-11	7.169537e-14	2.725135e-11	2.698257e-10	2.098748e-14	1.911703e-18	7.147288e-16	5.425565e-17	1.552281e-11	5.507468e-12	4.656461e-11	2.363925e-16	2.350739e-24	3.149256e-25	4.496463e-19	9.646533e-17	7.937708e-13	4.568031e-17	1.957621e-15	1.985491e-13	1.836768e-20	9.962538e-10	2.104147e-08	1.227453e-09	
1.636746e+07	1.691530e+03	6.000000e+08	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.428226e-60	1.364498e-01	3.000508e-05	7.931253e-01	2.065328e-03	4.042613e-09	1.195922e-13	1.401700e-16	5.866584e-02	4.530173e-05	2.227340e-08	3.426530e-07	1.333361e-16	1.283746e-14	6.818751e-11	1.901317e-06	2.036401e-03	2.944855e-08	1.626286e-07	2.090906e-03	8.945195e-06	5.918271e-10	5.217643e-12	2.035664e-07	1.468683e-07	5.304871e-06	2.458357e-11	6.440901e-05	8.944583e-14	5.372326e-03	1.793016e-12	4.322109e-09	3.361522e-05	8.240873e-19	1.202013e-13	2.146373e-06	1.289280e-06	6.761334e-12	5.573824e-15	8.073138e-19	4.044010e-08	1.116464e-16	5.542661e-17	6.979050e-32	2.125949e-21	1.959873e-34	3.933684e-21	1.956782e-20	1.821566e-30	8.607751e-27	1.541501e-15	4.255376e-08	2.480736e-09	1.173707e-07	3.256235e-10	5.800814e-13	1.205436e-13	3.821775e-12	1.061049e-12	2.495891e-09	6.677317e-10	8.741146e-11	5.091105e-13	2.675932e-12	2.404841e-12	2.026426e-12	7.738307e-11	5.382905e-14	2.046815e-11	1.950710e-10	1.444338e-14	6.817386e-19	4.971456e-16	3.583237e-17	1.280295e-11	4.067009e-12	4.205893e-11	1.820566e-16	1.326347e-24	2.205501e-25	1.842066e-19	6.118828e-17	6.269670e-13	4.569667e-17	1.009215e-15	1.339512e-13	6.683182e-21	7.314472e-10	2.026679e-08	7.907497e-10	
1.504957e+07	1.654190e+03	6.000000e+08	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.519643e-60	1.365079e-01	2.178673e-05	7.928433e-01	2.263638e-03	2.911935e-09	6.339440e-14	8.198168e-17	5.847979e-02	5.185157e-05	1.667731e-08	3.160356e-07	4.752671e-17	5.378085e-15	3.822118e-11	1.523300e-06	2.250295e-03	1.958032e-08	1.327027e-07	2.093818e-03	7.133328e-06	4.498065e-10	4.717787e-12	1.417410e-07	1.264102e-07	5.263249e-06	1.393837e-11	5.703890e-05	4.524542e-14	5.377454e-03	1.025354e-12	3.248477e-09	3.534124e-05	2.573726e-19	5.481800e-14	1.617753e-06	1.202936e-06	4.679422e-12	3.620542e-15	4.466851e-19	3.919041e-08	7.165394e-17	3.734296e-17	2.369975e-32	1.183310e-21	7.431830e-35	3.035676e-21	1.242000e-20	9.246062e-31	7.594931e-27	1.226918e-15	4.582131e-08	2.479031e-09	1.061004e-07	3.162079e-10	4.516943e-13	9.674839e-14	2.130419e-12	7.228123e-13	1.673392e-09	4.231045e-10	7.266078e-11	3.446591e-13	1.413009e-12	1.510006e-12	1.296442e-12	5.941883e-11	3.991687e-14	1.521729e-11	1.408630e-10	9.959145e-15	2.286459e-19	3.461857e-16	2.318375e-17	1.047000e-11	2.966725e-12	3.795429e-11	1.389369e-16	7.310152e-25	1.532025e-25	7.200172e-20	3.922639e-17	4.991885e-13	4.571613e-17	5.006872e-16	8.861676e-14	2.336989e-21	5.362015e-10	1.978764e-08	5.043291e-10	
1.381537e+07	1.616875e+03	6.000000e+08	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.618833e-60	1.365764e-01	1.557766e-05	7.925078e-01	2.498732e-03	2.070545e-09	3.268642e-14	4.699050e-17	5.825821e-02	5.989531e-05	1.233209e-08	2.909688e-07	1.611189e-17	2.160986e-15	2.084226e-11	1.208113e-06	2.500915e-03	1.275181e-08	1.070339e-07	2.096558e-03	5.623148e-06	3.379327e-10	4.264072e-12	9.673063e-08	1.076982e-07	5.218894e-06	7.792601e-12	5.089476e-05	2.248356e-14	5.381978e-03	5.798852e-13	2.447206e-09	3.786151e-05	7.589125e-20	2.404272e-14	1.201414e-06	1.119163e-06	3.237593e-12	2.346857e-15	2.418494e-19	3.854960e-08	4.527112e-17	2.486865e-17	7.719919e-33	6.540673e-22	2.760034e-35	2.332939e-21	7.885667e-21	4.663424e-31	6.755417e-27	9.995362e-16	4.964047e-08	2.487930e-09	9.557208e-08	3.077056e-10	3.475035e-13	7.701413e-14	1.152057e-12	4.831582e-13	1.098908e-09	2.626599e-10	5.991195e-11	2.327606e-13	7.238959e-13	9.279454e-13	8.135648e-13	4.516512e-11	2.925801e-14	1.120951e-11	1.016492e-10	6.924243e-15	7.268897e-20	2.413662e-16	1.472409e-17	8.493133e-12	2.140535e-12	3.420736e-11	1.050974e-16	3.943483e-25	1.056008e-25	2.699777e-20	2.554786e-17	4.003840e-13	4.573905e-17	2.402414e-16	5.761384e-14	7.895946e-22	3.927338e-10	1.955691e-08	3.191348e-10	
